ts,bid
2016-06-01 11:29,83800
2016-06-01 11:29,83800
2016-06-01 11:29,83800
2016-06-01 11:29,83800
2016-06-01 11:29,83900
2016-06-01 11:29,83900
2016-06-01 11:29,84000
2016-06-01 11:29,84000
2016-06-01 11:29,84000
2016-06-01 11:29,84000
2016-06-01 11:29,84000
2016-06-01 11:29,84000
2016-06-01 11:29,84000
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84100
2016-06-01 11:29,84200
2016-06-01 11:29,84200
2016-06-01 11:29,84200
2016-06-01 11:29,84300
2016-06-01 11:29,84300
2016-06-01 11:29,84300
2016-06-01 11:29,84300
2016-06-01 11:30,84400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85400
2016-07-01 11:29,85500
2016-07-01 11:29,85500
2016-07-01 11:29,85600
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85700
2016-07-01 11:29,85800
2016-07-01 11:29,85800
2016-07-01 11:29,85800
2016-07-01 11:29,85900
2016-07-01 11:29,85900
2016-07-01 11:29,86000
2016-07-01 11:29,86000
2016-07-01 11:29,86000
2016-07-01 11:29,86100
2016-07-01 11:29,86100
2016-07-01 11:29,86200
2016-07-01 11:29,86300
2016-07-01 11:29,86300
2016-07-01 11:29,86300
2016-07-01 11:29,86400
2016-07-01 11:29,86500
2016-07-01 11:29,86500
2016-07-01 11:29,86600
2016-07-01 11:29,86600
2016-07-01 11:29,86600
2016-07-01 11:29,86700
2016-07-01 11:29,86800
2016-07-01 11:29,86900
2016-07-01 11:29,86900
2016-07-01 11:29,87000
2016-07-01 11:29,87100
2016-07-01 11:29,87100
2016-07-01 11:29,87200
2016-07-01 11:30,87200
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85400
2016-08-01 11:29,85500
2016-08-01 11:29,85500
2016-08-01 11:29,85600
2016-08-01 11:29,85600
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85700
2016-08-01 11:29,85800
2016-08-01 11:29,85800
2016-08-01 11:29,85900
2016-08-01 11:29,86000
2016-08-01 11:29,86000
2016-08-01 11:29,86100
2016-08-01 11:29,86200
2016-08-01 11:29,86200
2016-08-01 11:29,86200
2016-08-01 11:29,86300
2016-08-01 11:29,86300
2016-08-01 11:29,86300
2016-08-01 11:29,86300
2016-08-01 11:29,86400
2016-08-01 11:29,86400
2016-08-01 11:29,86500
2016-08-01 11:29,86600
2016-08-01 11:29,86700
2016-08-01 11:29,86800
2016-08-01 11:30,86900
2016-09-01 11:29,85100
2016-09-01 11:29,85100
2016-09-01 11:29,85100
2016-09-01 11:29,85100
2016-09-01 11:29,85100
2016-09-01 11:29,85100
2016-09-01 11:29,85200
2016-09-01 11:29,85200
2016-09-01 11:29,85200
2016-09-01 11:29,85300
2016-09-01 11:29,85300
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85400
2016-09-01 11:29,85500
2016-09-01 11:29,85600
2016-09-01 11:29,85700
2016-09-01 11:29,85700
2016-09-01 11:29,85900
2016-09-01 11:29,85900
2016-09-01 11:29,85900
2016-09-01 11:29,85900
2016-09-01 11:29,86000
2016-09-01 11:29,86000
2016-09-01 11:29,86000
2016-09-01 11:29,86000
2016-09-01 11:29,86100
2016-09-01 11:29,86200
2016-09-01 11:29,86200
2016-09-01 11:29,86300
2016-09-01 11:30,86500
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87200
2016-10-01 11:29,87300
2016-10-01 11:29,87300
2016-10-01 11:29,87300
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87400
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87500
2016-10-01 11:29,87600
2016-10-01 11:29,87700
2016-10-01 11:29,87700
2016-10-01 11:29,87900
2016-10-01 11:29,87900
2016-10-01 11:29,88000
2016-10-01 11:29,88000
2016-10-01 11:29,88000
2016-10-01 11:29,88000
2016-10-01 11:29,88000
2016-10-01 11:29,88000
2016-10-01 11:29,88000
2016-10-01 11:29,88100
2016-10-01 11:29,88100
2016-10-01 11:29,88100
2016-10-01 11:29,88100
2016-10-01 11:29,88200
2016-10-01 11:30,88300
2016-11-01 11:29,87300
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87400
2016-11-01 11:29,87500
2016-11-01 11:29,87500
2016-11-01 11:29,87500
2016-11-01 11:29,87500
2016-11-01 11:29,87500
2016-11-01 11:29,87600
2016-11-01 11:29,87600
2016-11-01 11:29,87600
2016-11-01 11:29,87600
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87700
2016-11-01 11:29,87800
2016-11-01 11:29,87800
2016-11-01 11:29,88000
2016-11-01 11:29,88000
2016-11-01 11:29,88100
2016-11-01 11:29,88100
2016-11-01 11:29,88200
2016-11-01 11:29,88300
2016-11-01 11:29,88400
2016-11-01 11:29,88500
2016-11-01 11:29,88500
2016-11-01 11:29,88600
2016-11-01 11:30,88600
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87100
2016-12-01 11:29,87200
2016-12-01 11:29,87200
2016-12-01 11:29,87300
2016-12-01 11:29,87300
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87400
2016-12-01 11:29,87500
2016-12-01 11:29,87600
2016-12-01 11:29,87700
2016-12-01 11:29,87700
2016-12-01 11:29,87800
2016-12-01 11:29,87800
2016-12-01 11:29,87900
2016-12-01 11:29,87900
2016-12-01 11:29,87900
2016-12-01 11:29,87900
2016-12-01 11:29,88000
2016-12-01 11:29,88000
2016-12-01 11:29,88000
2016-12-01 11:29,88100
2016-12-01 11:29,88100
2016-12-01 11:29,88200
2016-12-01 11:30,88300
2017-01-01 11:29,86300
2017-01-01 11:29,86300
2017-01-01 11:29,86300
2017-01-01 11:29,86300
2017-01-01 11:29,86300
2017-01-01 11:29,86300
2017-01-01 11:29,86400
2017-01-01 11:29,86400
2017-01-01 11:29,86400
2017-01-01 11:29,86500
2017-01-01 11:29,86500
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86600
2017-01-01 11:29,86700
2017-01-01 11:29,86800
2017-01-01 11:29,86900
2017-01-01 11:29,86900
2017-01-01 11:29,86900
2017-01-01 11:29,87000
2017-01-01 11:29,87000
2017-01-01 11:29,87000
2017-01-01 11:29,87100
2017-01-01 11:29,87100
2017-01-01 11:29,87100
2017-01-01 11:29,87100
2017-01-01 11:29,87100
2017-01-01 11:29,87200
2017-01-01 11:29,87200
2017-01-01 11:29,87300
2017-01-01 11:29,87400
2017-01-01 11:29,87500
2017-01-01 11:30,87600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86600
2017-02-01 11:29,86700
2017-02-01 11:29,86700
2017-02-01 11:29,86700
2017-02-01 11:29,86800
2017-02-01 11:29,86800
2017-02-01 11:29,86800
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,86900
2017-02-01 11:29,87000
2017-02-01 11:29,87000
2017-02-01 11:29,87000
2017-02-01 11:29,87100
2017-02-01 11:29,87200
2017-02-01 11:29,87200
2017-02-01 11:29,87200
2017-02-01 11:29,87300
2017-02-01 11:29,87400
2017-02-01 11:29,87400
2017-02-01 11:29,87500
2017-02-01 11:29,87500
2017-02-01 11:29,87500
2017-02-01 11:29,87600
2017-02-01 11:29,87600
2017-02-01 11:29,87700
2017-02-01 11:29,87800
2017-02-01 11:29,87900
2017-02-01 11:29,88000
2017-02-01 11:29,88100
2017-02-01 11:29,88100
2017-02-01 11:29,88200
2017-02-01 11:30,88200
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86600
2017-03-01 11:29,86700
2017-03-01 11:29,86700
2017-03-01 11:29,86700
2017-03-01 11:29,86800
2017-03-01 11:29,86800
2017-03-01 11:29,86800
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,86900
2017-03-01 11:29,87000
2017-03-01 11:29,87100
2017-03-01 11:29,87200
2017-03-01 11:29,87200
2017-03-01 11:29,87300
2017-03-01 11:29,87400
2017-03-01 11:29,87500
2017-03-01 11:29,87600
2017-03-01 11:29,87700
2017-03-01 11:29,87700
2017-03-01 11:29,87800
2017-03-01 11:30,87800
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88500
2017-04-01 11:29,88600
2017-04-01 11:29,88600
2017-04-01 11:29,88600
2017-04-01 11:29,88600
2017-04-01 11:29,88600
2017-04-01 11:29,88700
2017-04-01 11:29,88700
2017-04-01 11:29,88700
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88800
2017-04-01 11:29,88900
2017-04-01 11:29,88900
2017-04-01 11:29,89000
2017-04-01 11:29,89100
2017-04-01 11:29,89100
2017-04-01 11:29,89100
2017-04-01 11:29,89200
2017-04-01 11:29,89200
2017-04-01 11:29,89200
2017-04-01 11:29,89200
2017-04-01 11:29,89200
2017-04-01 11:29,89300
2017-04-01 11:29,89300
2017-04-01 11:29,89400
2017-04-01 11:29,89400
2017-04-01 11:29,89500
2017-04-01 11:29,89500
2017-04-01 11:29,89600
2017-04-01 11:30,89800
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88500
2017-05-01 11:29,88600
2017-05-01 11:29,88600
2017-05-01 11:29,88600
2017-05-01 11:29,88600
2017-05-01 11:29,88600
2017-05-01 11:29,88700
2017-05-01 11:29,88700
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88800
2017-05-01 11:29,88900
2017-05-01 11:29,88900
2017-05-01 11:29,88900
2017-05-01 11:29,89000
2017-05-01 11:29,89100
2017-05-01 11:29,89100
2017-05-01 11:29,89100
2017-05-01 11:29,89100
2017-05-01 11:29,89100
2017-05-01 11:29,89100
2017-05-01 11:29,89200
2017-05-01 11:29,89200
2017-05-01 11:29,89300
2017-05-01 11:29,89300
2017-05-01 11:29,89400
2017-05-01 11:29,89400
2017-05-01 11:29,89500
2017-05-01 11:29,89500
2017-05-01 11:29,89600
2017-05-01 11:29,89600
2017-05-01 11:29,89700
2017-05-01 11:29,89800
2017-05-01 11:29,89900
2017-05-01 11:29,90000
2017-05-01 11:29,90100
2017-05-01 11:29,90100
2017-05-01 11:30,90100
2017-06-01 11:29,88400
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88500
2017-06-01 11:29,88600
2017-06-01 11:29,88600
2017-06-01 11:29,88600
2017-06-01 11:29,88600
2017-06-01 11:29,88600
2017-06-01 11:29,88600
2017-06-01 11:29,88700
2017-06-01 11:29,88700
2017-06-01 11:29,88700
2017-06-01 11:29,88700
2017-06-01 11:29,88700
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88800
2017-06-01 11:29,88900
2017-06-01 11:29,88900
2017-06-01 11:29,89000
2017-06-01 11:29,89000
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89100
2017-06-01 11:29,89200
2017-06-01 11:29,89200
2017-06-01 11:29,89200
2017-06-01 11:29,89200
2017-06-01 11:29,89300
2017-06-01 11:29,89300
2017-06-01 11:29,89300
2017-06-01 11:30,89400
